개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
5680000,5680000-101-2010-00039,2010-04-02,영업/정상,,34.00,343-822,31733,김밥천국,분식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 반촌로 103 (대림e편한세상 상가207호),,,,영업,01,34,1,01,아파트지역,,분식,,,,172755.652616269    ,378221.539913025    ,충청남도 당진시 송악읍 가학리 690 대림e편한세상 상가207호 ,,2022-05-04 15:51:24
5680000,5680000-101-1988-00014,1988-03-30,폐업,2022-06-10,74.69,343-923,31769,마당쇠곱창,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 33-13 (읍내동),,,,폐업,02,74.69,0,03,,,한식,,,0413520046,166695.646372311    ,376847.150915973    ,충청남도 당진시 읍내동 557-16 ,,2022-05-30 13:27:53
5680000,5680000-101-2023-00024,2023-02-08,영업/정상,,162.50,343-891,31755,대들보불고기냉면,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 순성면 남부로 597,,,,영업,01,162.5,,01,,,한식,,,,171050.614845011    ,374778.624015897    ,충청남도 당진시 순성면 갈산리 182 ,,2023-07-20 16:05:27
5680000,5680000-101-2007-00148,2007-07-23,폐업,2009-01-05,239.96,343-050,,로제,경양식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,239.96,,03,,,경양식,,,0413584141,,,충청남도 당진시 수청동 997 로뎀타워701호 ,,2007-07-23 17:24:47
5680000,5680000-101-2016-00215,2016-11-23,폐업,2019-09-16,27.22,343-928,31780,투콩커피,기타,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 대호만로 30-33 (채운동),,,,폐업,02,27.22,,03,,,기타,,,,166348.258337572    ,377716.600162621    ,충청남도 당진시 채운동 1128 ,,2019-09-16 11:34:54
5680000,5680000-101-2002-00115,2002-05-11,폐업,2022-06-10,49.30,343-907,31812,리치,호프/통닭,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 면천로 1724,,,,폐업,02,49.3,0,03,기타,,호프/통닭,,,0413635034,179894.650438993    ,367657.206050475    ,충청남도 당진시 합덕읍 운산리 293-35 ,,2022-07-03 16:06:58
5680000,5680000-101-2024-00053,2024-03-29,영업/정상,,126.29,343-872,31798,날마다 좋은날,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 대호지면 4.4만세로 81, 1층",,,,영업,01,126.29,,01,,,한식,,,0413539155,155931.623656296    ,377482.668000957    ,충청남도 당진시 대호지면 조금리 150-10 ,,2024-05-09 09:28:55
5680000,5680000-101-1992-00028,1992-03-13,폐업,2022-06-10,,343-920,,멕시칸 치킨,기타,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,기타,,,0413551832,,,충청남도 당진시 읍내동 240-13 ,,2022-06-16 16:10:43
5680000,5680000-101-2008-00117,2008-06-03,폐업,2021-08-18,155.46,343-827,31724,뮤즈,까페,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로4길 6-33,,,,폐업,02,155.46,,03,주택가주변,,까페,,,0413587757,180556.725307205    ,382430.635069108    ,충청남도 당진시 송악읍 복운리 1649-1 ,,2021-08-18 17:06:48
5680000,5680000-101-2017-00209,2017-12-08,영업/정상,,57.72,343-914,31754,소담,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 우강면 덕평로 601,,,,영업,01,57.72,,01,,,한식,,,,179904.590207892    ,367914.547775064    ,충청남도 당진시 우강면 송산리 701 ,,2017-12-08 11:27:25
5680000,5680000-101-2012-00015,2012-02-10,영업/정상,,56.64,343-921,31770,햇살머믄꼬마김밥,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 163-40 (읍내동),,,,영업,01,56.64,,01,,,한식,,,0413577942,167259.36916428     ,377295.919551644    ,충청남도 당진시 읍내동 247-16 ,,2012-02-13 13:07:50
5680000,5680000-101-1993-00050,1993-05-29,폐업,2018-05-10,126.00,343-907,31812,이조시대,일식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 합덕읍 합덕시장로 174-1,,,,폐업,02,126,0,03,,,일식,,,0413637200,179808.173385931    ,367418.669521051    ,충청남도 당진시 합덕읍 운산리 256-5 ,,2018-05-10 13:25:24
5680000,5680000-101-2016-00116,2016-07-13,영업/정상,,56.30,343-826,31728,추억의옛날통닭,호프/통닭,I,,,,,지하수전용,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신평로 1574,,,,영업,01,56.3,,01,,,호프/통닭,,,,177389.25830042     ,381973.577297897    ,충청남도 당진시 송악읍 중흥리 394-6 ,,2022-02-11 18:34:07
5680000,5680000-101-2018-00201,2018-11-26,영업/정상,,36.00,343-925,31776,수아푸드,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 무수동로 133 (읍내동),,,,영업,01,36,,01,,,한식,,,,167556.291116273    ,376713.769982       ,충청남도 당진시 읍내동 1223 ,,2024-09-05 13:32:15
5680000,5680000-101-2018-00132,2018-08-27,폐업,2025-03-21,75.00,343-827,31724,작업반장(당진송악점),경양식,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 송악읍 신복운로2길 28, 현대빌라 1층",,,,폐업,02,75,,03,,,경양식,,,,180633.262642688    ,382300.414696397    ,충청남도 당진시 송악읍 복운리 1643-10 현대빌라 ,,2025-03-21 10:32:01
5680000,5680000-101-2000-00004,2000-01-12,폐업,2014-12-02,34.64,343-924,31777,강원일식,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 당진시장북길 37-8 (읍내동),,,,폐업,02,34.64,0,03,,,한식,,,0413567010,166891.522336221    ,376676.081200701    ,충청남도 당진시 읍내동 648-3 ,,2016-09-13 10:09:55
5680000,5680000-101-2019-00030,2019-02-26,영업/정상,,271.65,343-835,31712,아리수밸리,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송산면 애미시길 6,,,,영업,01,271.65,,01,,,한식,,,0413533692,170722.375026626    ,383439.507919958    ,충청남도 당진시 송산면 무수리 425-11 ,,2019-02-26 13:45:24
5680000,5680000-101-2022-00141,2022-05-24,영업/정상,,290.00,343-831,31710,별미로스터스,기타,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,"충청남도 당진시 송산면 동곡로 114-11, 1,2층 102호",,,,영업,01,290,,01,,,기타,,,,173150.191632125    ,385237.723653648    ,충청남도 당진시 송산면 동곡리 93-1 ,,2023-07-21 11:25:36
5680000,5680000-101-1998-00011,1998-02-26,폐업,1999-12-03,39.14,343-812,,엄마손칼국수,분식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,39.14,0,03,,,분식,,,,179927.448734561    ,375823.311687163    ,충청남도 당진시 신평면 금천리 360-2 ,,2002-04-01 00:00:00
5680000,5680000-101-2019-00008,2019-01-07,폐업,2022-04-13,238.23,343-050,31774,연안식당당진시청점,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 시청2로 6-30 (수청동),,,,폐업,02,238.23,,03,,,한식,,,,168158.828276407    ,376493.286065244    ,충청남도 당진시 수청동 1016 ,,2022-04-13 10:33:38
5680000,5680000-101-2023-00208,2023-09-11,영업/정상,,130.00,343-824,31733,힐링감성포차 송악점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 송악읍 반촌로 140-41, 1층 101호",,,,영업,01,130,,01,,,한식,,,,173018.424137813    ,377799.590972504    ,충청남도 당진시 송악읍 반촌리 861-29 ,,2025-09-01 12:51:45
5680000,5680000-101-2015-00191,2015-09-02,폐업,2017-08-04,128.14,343-827,31724,위험한짬뽕,중국식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로4길 6-43,,,,폐업,02,128.14,,03,,,중국식,,,0413532400,180611.881745904    ,382469.333428319    ,충청남도 당진시 송악읍 복운리 1649-5 ,,2017-08-04 10:13:33
5680000,5680000-101-2006-00185,2006-08-31,폐업,2021-04-13,114.82,343-925,31772,오븐에빠진닭,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 시청1로 70 (읍내동),,,,폐업,02,114.82,0,03,,,한식,,,0413589229,167832.01867436     ,376696.779956432    ,충청남도 당진시 읍내동 1060 ,,2021-04-13 16:13:04
5680000,5680000-101-1996-00072,1996-04-29,폐업,1998-09-07,65.50,343-923,,브람스,기타,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,65.5,0,03,기타,,기타,,,0413522258,166876.293282325    ,376855.615080836    ,충청남도 당진시 읍내동 542-11 ,,2002-02-21 00:00:00
5680000,5680000-101-2016-00190,2016-10-24,폐업,2018-06-27,233.50,343-845,31793,아미가승보식당,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,"충청남도 당진시 고대면 보덕포로 226, 가동",,,,폐업,02,233.5,,03,기타,,한식,,,,164653.10763504     ,380992.369129222    ,충청남도 당진시 고대면 용두리 533-7 ,,2018-06-27 11:38:11
5680000,5680000-101-2007-00022,2007-02-26,폐업,2017-02-16,116.18,343-827,31724,서오릉장작구이,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 신복운로2길 26,,,,폐업,02,116.18,0,03,아파트지역,,한식,,,0413570028,180610.443671203    ,382313.755623376    ,충청남도 당진시 송악읍 복운리 1639-6 ,,2015-12-21 13:21:07
5680000,5680000-101-2017-00214,2017-12-14,폐업,2018-05-24,102.23,343-923,31769,희까페,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙2로 41-9 (읍내동),,,,폐업,02,102.23,,03,,,한식,,,,166743.158333333    ,376836.932000001    ,충청남도 당진시 읍내동 556-3 ,,2018-05-24 11:40:01
5680000,5680000-101-2007-00262,2007-12-12,폐업,2009-10-05,128.47,343-827,,송학숯불꼼장어,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,128.47,,03,,,한식,,,0413571646,180426.202967876    ,382271.016170977    ,충청남도 당진시 송악읍 복운리 1633-12 ,,2007-12-12 17:13:42
5680000,5680000-101-2015-00145,2015-07-03,영업/정상,,59.30,343-925,31772,복자네,한식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 무수동5길 7-40 (읍내동),,,,영업,01,59.3,,01,,,한식,,,0413553537,167629.659372771    ,377190.187247179    ,충청남도 당진시 읍내동 798 1층 ,,2025-07-23 13:52:03
5680000,5680000-101-1986-00004,1986-02-18,폐업,2004-10-13,76.67,343-816,,폭포수횟집,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,76.67,0,03,,,한식,,,0413626666,,,충청남도 당진시 신평면 운정리 1688 ,,2004-07-30 00:00:00
5680000,5680000-101-1971-00007,1971-05-26,폐업,2020-08-06,,343-884,31804,면천집,중국식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 면천면 면천서문1길 65,,,,폐업,02,0,,03,,,중국식,,,,170186.868334182    ,368477.717485735    ,충청남도 당진시 면천면 성상리 769-5 ,,2020-08-06 11:48:38
5680000,5680000-101-1996-00112,1996-11-27,영업/정상,,98.39,343-823,31725,개울가,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 송악읍 북부산업로 1227,,,,영업,01,98.39,0,01,,,한식,,,0413550535,177696.104735633    ,385955.463724128    ,충청남도 당진시 송악읍 고대리 39-16 ,,2025-05-15 16:28:43
5680000,5680000-101-1994-00157,1994-12-09,폐업,1999-04-08,48.00,343-924,,알라딘램프,기타,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,48,0,03,,,기타,,,,166888.713582957    ,376742.299829041    ,충청남도 당진시 읍내동 643-5 ,,2002-02-09 00:00:00
5680000,5680000-101-2018-00151,2018-09-21,영업/정상,,70.54,343-928,31784,술독,호프/통닭,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 백암로 219-46, 채운동휴먼빌@상가동(108,109,110호) (채운동)",,,,영업,01,70.54,,01,,,호프/통닭,,,,166162.464058086    ,376704.966105837    ,충청남도 당진시 채운동 1124 ,,2022-04-25 13:15:29
5680000,5680000-101-2018-00180,2018-10-26,영업/정상,,85.90,343-814,31750,스산국수명가행담도점,분식,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 신평면 서해안고속도로 276, 모다 아울렛 3층",,,,영업,01,85.9,,01,,,분식,,,,182999.981301987    ,382191.907959577    ,충청남도 당진시 신평면 매산리 516-40 모다 아울렛 ,,2024-11-22 11:17:56
5680000,5680000-101-2018-00015,2018-01-29,폐업,2020-03-31,110.76,343-030,31778,매그놀리아,경양식,I,,,,,,,N,2025-12-15 16:15:28,충청남도 당진시 대덕1로 125-70 (대덕동),,,,폐업,02,110.76,,03,,,경양식,,,,168438.195668898    ,375949.607503793    ,충청남도 당진시 대덕동 1848 ,,2020-03-31 13:17:32
5680000,5680000-101-2021-00175,2021-07-29,영업/정상,,55.00,343-920,31776,마라홀릭,중국식,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 당진중앙2로 184, B동 07호 (읍내동, 당진중앙로청광플러스원아파트)",,,,영업,01,55,,01,,,중국식,,,,167322.079695058    ,377206.494669296    ,충청남도 당진시 읍내동 238-5 당진중앙로청광플러스원아파트 ,,2025-06-25 11:41:49
5680000,5680000-101-1982-00023,1982-09-28,폐업,2018-04-24,,343-856,,은혜식당,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,0413539811,164383.472542789    ,386559.413039215    ,충청남도 당진시 석문면 통정리 103 ,,2018-04-24 14:19:03
5680000,5680000-101-2013-00239,2013-11-29,폐업,2018-09-12,246.59,343-907,31812,취하리,호프/통닭,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,충청남도 당진시 합덕읍 합덕시장로 214-10 (2층),,,,폐업,02,246.59,,03,기타,,호프/통닭,,,0413624005,179935.427049605    ,367610.383105533    ,충청남도 당진시 합덕읍 운산리 290-11 2층 ,,2018-09-12 14:38:24
5680000,5680000-101-2005-00130,2005-08-29,폐업,2013-06-04,36.03,343-835,,시골주막,통닭(치킨),I,,,,,간이상수도,0,N,2025-12-15 16:15:28,,,,,폐업,02,36.03,0,03,주택가주변,,통닭(치킨),,,0413575940,172800.903623896    ,384253.298006208    ,충청남도 당진시 송산면 유곡리 219-10 ,,2009-07-27 16:47:02
5680000,5680000-101-2010-00102,2010-07-20,폐업,2019-03-04,129.24,343-823,31726,벙글벙글수구레국밥,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 송악읍 대섬길 4-15 (현대빌딩 2동 4호,5호)",,,,폐업,02,129.24,2,03,기타,,한식,,,,175250.981724407    ,386565.816491775    ,"충청남도 당진시 송악읍 고대리 167-103 현대빌딩 2동 4호,5호 ",,2019-03-04 09:22:43
5680000,5680000-101-2024-00042,2024-03-08,영업/정상,,35.60,343-816,31744,카페조개마을,호프/통닭,I,,,,,상수도전용,,N,2026-02-24 22:46:25,"충청남도 당진시 신평면 삽교천3길 12, 3동",,,,영업,01,35.6,,01,,,호프/통닭,,,,184169.940902712    ,376513.911256546    ,충청남도 당진시 신평면 운정리 963-3 ,,2026-02-23 13:54:02
5680000,5680000-101-2022-00041,2022-02-18,폐업,2024-05-31,335.00,343-050,31766,올담푸드 당진점,한식,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,충청남도 당진시 고실2길 41-30 (수청동),,,,폐업,02,335,,03,,,한식,,,,168917.545036185    ,377702.819085803    ,충청남도 당진시 수청동 484-25 ,,2024-05-31 14:27:31
5680000,5680000-101-2004-00037,2004-04-30,폐업,2014-07-23,107.22,343-862,31799,은행나무집,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 정미면 충장로 8-33,,,,폐업,02,107.22,0,03,기타,,한식,,,0413532123,160691.786545201    ,376262.784325701    ,충청남도 당진시 정미면 승산리 15-1 ,,2011-01-05 15:42:54
5680000,5680000-101-2025-00173,2025-10-14,영업/정상,,191.00,343-835,31711,송산 호프. 포차,호프/통닭,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"충청남도 당진시 송산면 송산로 721, 104, 105, 106호",,,,영업,01,191,,01,,,호프/통닭,,,,172256.548257049    ,383603.193925332    ,충청남도 당진시 송산면 유곡리 355-7 ,,2025-10-14 16:50:59
5680000,5680000-101-1994-00099,1994-09-24,영업/정상,,81.60,343-892,31758,솔밭가든,한식,I,,,,,,0,N,2025-12-15 16:15:28,충청남도 당진시 순성면 순성로 599-5,,,,영업,01,81.6,0,01,,,한식,,,0413555400,174698.714838417    ,372234.508192788    ,충청남도 당진시 순성면 옥호리 313-1 ,,2022-08-01 08:51:36
5680000,5680000-101-2004-00055,2004-07-02,폐업,2012-01-02,38.51,343-811,,간식먹기프로젝트,분식,I,,,,,지하수전용,0,N,2025-12-15 16:15:28,,관리,,,폐업,02,38.51,0,03,아파트지역,,분식,,,0413639080,,,충청남도 당진시 신평면 거산리 3-21 ,,2010-04-20 15:46:32
5680000,5680000-101-1993-00126,1993-12-29,폐업,1994-10-25,16.20,343-856,,영지,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,16.2,0,03,,,한식,,,0413527565,163663.696102834    ,386800.052667459    ,충청남도 당진시 석문면 통정리 382-13 ,,2002-02-05 00:00:00
5680000,5680000-101-2004-00126,2004-10-19,영업/정상,,129.90,343-852,31708,서쪽마을,횟집,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,충청남도 당진시 석문면 난지2길 5-6,,,,영업,01,129.9,0,01,기타,,횟집,,,0413521342,150638.265971803    ,392713.59173984     ,충청남도 당진시 석문면 난지도리 366 ,,2018-02-21 17:06:04
5680000,5680000-101-2007-00259,2007-12-10,영업/정상,,132.20,343-912,31753,고래원식당,한식,U,,,,,상수도전용,,N,2026-06-19 03:03:03,충청남도 당진시 우강면 평야1로 807,,,,영업,01,132.2,,01,,,한식,,,,185433.533533852    ,367151.91830237     ,충청남도 당진시 우강면 내경리 216-1 ,,2026-06-18 10:25:54
5680000,5680000-101-1994-00094,1994-09-10,폐업,2008-02-21,28.00,343-907,,미래식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,28,0,03,,,한식,,,0413622288,179331.662652179    ,367674.318029391    ,충청남도 당진시 합덕읍 운산리 321-67 ,,2004-10-18 00:00:00
5680000,5680000-101-1995-00079,1995-06-26,폐업,2002-09-14,95.21,343-823,,도원갈비,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,95.21,0,03,,,한식,,,0413561385,177673.387419655    ,384091.388924623    ,충청남도 당진시 송악읍 월곡리 46-40 ,,2003-02-11 00:00:00
5680000,5680000-101-2006-00152,2006-07-07,폐업,2006-08-20,,343-852,,해안선,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,0,0,03,,,한식,,,0413521308,,,충청남도 당진시 석문면 난지도리 177-16 ,,2006-07-07 00:00:00
5680000,5680000-101-2008-00134,2008-06-24,폐업,2016-03-21,126.54,343-831,,현대물텀벙,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,,,,,폐업,02,126.54,,03,,,한식,,,0413570093,,,충청남도 당진시 송산면 동곡리 136-17 ,,2016-04-22 10:24:12
5680000,5680000-101-2013-00101,2013-06-12,영업/정상,,163.80,343-924,31777,하늘담정육식당,식육(숯불구이),I,,,,,상수도전용,,Y,2025-12-15 16:15:28,충청남도 당진시 당진시장길 82 (읍내동),,,,영업,01,163.8,,01,,,식육(숯불구이),,,,166838.869215614    ,376543.291085476    ,충청남도 당진시 읍내동 663-4 ,,2018-10-17 21:17:54
5680000,5680000-101-2007-00187,2007-09-14,폐업,2009-05-20,69.69,343-907,,양마니곱창,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,69.69,,03,,,한식,,,0413638884,179967.774996907    ,367653.745741887    ,충청남도 당진시 합덕읍 운산리 291-18 ,,2007-09-17 11:45:13
5680000,5680000-101-2009-00214,2009-11-23,폐업,2022-02-11,30.38,343-923,31769,스토리스토어,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,충청남도 당진시 당진중앙1로 40 (읍내동),,,,폐업,02,30.38,,03,주택가주변,,기타,,,0413577255,166715.932457888    ,376876.965757201    ,충청남도 당진시 읍내동 555-7 ,,2022-05-16 17:50:54
5680000,5680000-101-2021-00012,2021-01-26,폐업,2023-06-15,35.10,343-907,31811,처갓집양념치킨합덕점,호프/통닭,I,,,,,,,N,2025-12-15 16:15:28,"충청남도 당진시 합덕읍 미락1안길 31, 1층 2호",,,,폐업,02,35.1,,03,,,호프/통닭,,,,179120.846950026    ,367432.547316592    ,충청남도 당진시 합덕읍 운산리 918-13 ,,2023-06-15 11:12:41
